datapointID,X,Y,answer,subtaskID
773,24.254899,1.656738,0,2
774,22.70348,23.427048,1,2
775,41.081414,46.266426,1,2
776,26.23352,34.839494,1,2
777,10.380743,11.220618,0,2
778,33.719054,1.767121,0,2
779,10.557218,12.4541,0,2
780,6.687996,57.465997,0,2
781,24.454614,18.829536,1,2
782,36.470317,42.183331,1,2
783,12.701408,89.35652,0,2
784,70.022669,52.500733,0,2
785,98.824114,72.439781,0,2
786,62.097816,32.717387,0,2
787,50.610097,10.602736,0,2
788,68.716681,69.610127,0,2
789,32.604514,52.841197,1,2
790,20.500943,37.393764,1,2
791,55.898759,11.560207,0,2
792,76.031984,17.448813,0,2
793,50.619839,49.499923,1,2
794,89.971878,39.076775,0,2
795,42.288566,27.37054,1,2
796,53.840103,40.415995,1,2
797,72.738185,5.608425,0,2
798,74.739986,34.214634,0,2
799,23.841079,31.062417,1,2
800,74.404675,33.836261,0,2
801,12.806105,57.252028,1,2
802,38.425803,43.493108,1,2
803,53.960037,25.602874,1,2
804,71.99342,81.979065,0,2
805,17.072359,42.60237,1,2
806,53.429926,31.572739,1,2
807,48.801046,62.84137,1,2
808,19.18102,56.762128,1,2
809,24.559005,99.406298,0,2
810,17.316645,41.219235,1,2
811,8.24103,90.485677,0,2
812,33.246133,46.137818,1,2
813,10.735307,28.566972,1,2
814,60.518631,88.565779,0,2
815,14.039684,71.109804,1,2
816,52.114047,96.926442,0,2
817,20.301356,8.658903,0,2
818,21.557493,41.857636,1,2
819,39.945842,61.767573,1,2
820,17.740724,8.073049,0,2
821,11.343157,21.636975,1,2
822,54.065762,50.22649,1,2
823,55.869338,91.904067,0,2
824,17.708951,71.307313,1,2
825,76.779647,8.691024,0,2
826,8.980158,47.71977,1,2
827,88.548916,82.022754,0,2
828,48.580364,26.892612,1,2
829,25.519327,24.031567,1,2
830,72.104204,15.369397,0,2
831,52.899343,93.403292,0,2
832,87.794736,4.778371,0,2
833,89.553184,35.887639,0,2
834,31.789782,35.438566,1,2
835,74.967994,4.312806,0,2
836,20.6897,21.462108,1,2
837,89.92871,63.024585,0,2
838,98.767241,73.352209,0,2
839,23.219037,60.381642,1,2
840,73.629161,76.574224,0,2
841,35.188198,86.531204,0,2
842,14.883665,40.928252,1,2
843,2.173413,52.101974,0,2
844,6.701891,12.282644,0,2
845,22.95349,25.612915,1,2
846,22.982747,71.912815,1,2
847,38.960153,48.046293,1,2
848,37.950395,25.692734,1,2
849,35.216234,31.028953,1,2
850,4.371054,36.394582,0,2
851,25.541508,28.477813,1,2
852,10.795751,51.274325,1,2
853,75.962826,86.458231,0,2
854,13.780859,42.298932,1,2
855,2.542238,47.389508,0,2
856,51.638677,52.916741,1,2
857,90.679753,92.906862,0,2
858,50.901674,58.365036,1,2
859,51.065022,72.048428,1,2
860,94.934417,6.286833,0,2
861,72.545592,85.516206,0,2
862,85.430572,51.783267,0,2
863,49.883031,24.982373,1,2
864,1.529536,21.899167,0,2
865,91.704785,28.986657,0,2
866,39.353568,7.992109,0,2
867,17.510355,54.795901,1,2
868,21.054474,61.960739,1,2
869,57.981549,82.73846,0,2
870,16.412179,35.605539,1,2
871,7.613351,30.306903,0,2
872,49.731802,88.267075,0,2
873,49.412406,62.865455,1,2
874,63.163671,35.768176,0,2
875,72.100427,94.952506,0,2
876,1.947181,66.129488,0,2
877,70.464357,28.829405,0,2
878,30.747238,22.62177,1,2
879,13.046943,13.3149,0,2
880,68.486055,84.050543,0,2
881,69.957874,43.730433,0,2
882,20.903689,41.995092,1,2
883,34.849524,72.161431,1,2
884,14.09854,23.421988,1,2
885,16.086057,19.213112,1,2
886,48.508704,31.563102,1,2
887,53.420691,56.468557,1,2
888,14.013696,46.957259,1,2
889,66.064464,38.644887,0,2
890,38.724796,21.391395,1,2
891,53.314924,78.82205,0,2
892,32.279525,45.326107,1,2
893,99.465587,36.599077,0,2
894,44.657383,49.043707,1,2
895,83.521313,31.70899,0,2
896,41.312124,63.600107,1,2
897,8.583992,63.504187,1,2
898,15.08334,68.200363,1,2
899,21.011615,12.528542,0,2
900,28.001219,33.678416,1,2
901,86.844245,2.529593,0,2
902,34.037591,23.964375,1,2
903,54.047897,88.613684,0,2
904,75.666875,52.193607,0,2
905,30.456934,66.223981,1,2
906,32.046265,40.553883,1,2
907,28.789376,31.825911,1,2
908,9.490677,37.114122,1,2
909,63.672624,61.135581,0,2
910,65.792361,1.344466,0,2
911,54.241826,67.763864,1,2
912,80.595432,15.731423,0,2
913,25.319276,42.512105,1,2
914,11.679046,23.861487,1,2
915,72.285824,24.170199,0,2
916,99.185189,61.454966,0,2
917,69.781639,27.581007,0,2
918,41.20122,37.736984,1,2
919,28.807456,87.229279,0,2
920,77.12525,49.280907,0,2
921,53.642176,43.81802,1,2
922,11.812581,26.205556,1,2
923,10.756539,18.780997,1,2
924,34.319976,59.868927,1,2
925,25.572383,85.916017,0,2
926,36.032334,22.948027,1,2
927,28.937211,29.073356,1,2
928,71.799741,1.092453,0,2
929,25.469123,11.885928,0,2
930,18.546284,11.801765,0,2
931,78.92847,26.017976,0,2
932,21.896509,68.093392,1,2
933,36.470916,60.846692,1,2
934,4.736512,34.35417,0,2
935,54.90295,40.532308,1,2
936,26.149465,53.303218,1,2
937,45.938579,56.166151,1,2
938,59.785505,28.028503,0,2
939,15.923119,96.799195,0,2
940,83.556929,79.376452,0,2
941,42.718592,18.808057,1,2
942,18.724457,21.983276,1,2
943,10.641021,35.234511,1,2
944,46.321682,61.589844,1,2
945,79.616189,41.532233,0,2
946,9.021301,22.051179,1,2
947,91.435513,79.607019,0,2
948,6.923124,13.584178,0,2
949,70.998019,62.609016,0,2
950,13.204421,24.716845,1,2
951,13.080747,39.151543,1,2
952,11.37307,70.111981,1,2
953,34.394401,17.624148,0,2
954,81.742501,66.113015,0,2
955,40.140163,31.411679,1,2
956,57.663831,55.858854,0,2
957,74.57058,62.790401,0,2
958,98.655726,85.549076,0,2
959,23.177122,44.898799,1,2
960,27.967855,51.668853,1,2
961,53.805261,36.183915,1,2
962,64.977827,51.851289,0,2
963,17.994582,28.690254,1,2
964,26.935823,87.167433,0,2
965,61.796524,84.897233,0,2
966,46.333452,32.057225,1,2
967,99.686264,10.31063,0,2
968,85.166452,20.763173,0,2
969,90.012897,9.094632,0,2
970,55.583206,89.719842,0,2
971,53.69984,1.601543,0,2
972,94.257881,22.862769,0,2
973,23.502214,33.752323,1,2
974,81.67509,90.860161,0,2
975,21.87212,24.296216,1,2
976,63.618703,87.340194,0,2
977,89.474224,42.077239,0,2
978,21.37597,8.090849,0,2
979,8.568431,62.143619,1,2
980,61.839048,8.883838,0,2
981,37.031073,53.627823,1,2
982,15.976931,64.705957,1,2
983,19.373492,31.057936,1,2
984,6.382609,70.566739,0,2
985,53.373842,34.790071,1,2
986,16.903004,32.370114,1,2
987,94.814583,71.382813,0,2
988,31.957726,83.222119,0,2
989,36.856734,39.548334,1,2
990,94.594191,27.500865,0,2
991,24.811776,46.137643,1,2
992,9.896549,58.362701,1,2
993,43.146296,52.068452,1,2
994,46.052154,14.340195,0,2
995,70.389539,12.685972,0,2
996,35.45986,62.731372,1,2
997,41.939559,32.724797,1,2
998,17.590588,31.435171,1,2
999,25.765159,35.147625,1,2
1000,1.712006,32.567678,0,2
1,70.01021,27.865862,0,3
2,63.929351,59.981939,1,3
3,48.420003,51.780563,1,3
4,79.845787,21.683174,0,3
5,1.38529,32.926821,0,3
6,83.063806,65.111354,1,3
7,20.578686,26.291667,0,3
8,83.077738,35.07941,0,3
9,69.067896,59.010739,1,3
10,12.122701,82.145639,0,3
11,43.810427,84.923748,0,3
12,13.364175,24.443777,0,3
13,57.00411,70.207461,1,3
14,4.267961,37.636467,0,3
15,59.302255,16.991316,0,3
16,31.383261,39.453358,0,3
17,81.989122,25.328561,0,3
18,19.451757,28.397836,0,3
19,77.638472,21.143898,0,3
20,65.189555,84.848102,0,3
21,43.288829,70.25525,1,3
22,60.86621,18.408266,0,3
23,59.792851,71.562432,1,3
24,46.827736,71.787807,1,3
25,35.092722,58.727195,1,3
26,29.512772,88.348246,0,3
27,94.390688,69.00863,1,3
28,27.525304,20.559589,0,3
29,68.332857,70.214226,1,3
30,28.060365,21.651302,0,3
31,62.623541,59.481986,1,3
32,93.421075,52.125818,1,3
33,55.9017,44.974455,1,3
34,18.688632,70.778673,1,3
35,26.12658,51.795168,1,3
36,87.59513,25.363076,0,3
37,87.705817,71.311124,1,3
38,8.181582,7.816809,0,3
39,49.416535,67.426912,1,3
40,1.560673,45.390161,0,3
41,78.112337,34.164396,0,3
42,57.506002,88.336367,0,3
43,83.967379,68.029659,1,3
44,26.928978,56.945846,1,3
45,10.061,57.103236,1,3
46,42.134909,66.431967,1,3
47,24.602144,11.746155,0,3
48,68.375685,88.725025,0,3
49,92.290935,61.454211,1,3
50,79.445521,60.04696,1,3
51,1.166275,61.94904,0,3
52,71.302353,95.500925,0,3
53,60.820868,60.204152,1,3
54,85.537272,15.857788,0,3
55,19.094313,97.798824,0,3
56,47.456796,49.416475,1,3
57,10.863758,94.560312,0,3
58,46.19347,57.831032,1,3
59,60.472494,69.841337,1,3
60,53.484819,75.719466,0,3
61,89.098814,57.294508,1,3
62,84.414475,33.471687,0,3
63,69.731881,72.619474,1,3
64,75.005825,58.906306,1,3
65,27.428975,11.025842,0,3
66,52.551227,35.484736,0,3
67,5.10277,71.67981,1,3
68,23.492454,55.979353,1,3
69,13.628629,69.088682,1,3
70,53.201193,64.096432,1,3
71,5.261745,43.774652,0,3
72,89.939899,86.336809,0,3
73,12.956249,24.680672,0,3
74,3.198812,33.676645,0,3
75,75.447592,72.095767,1,3
76,49.728867,42.540653,0,3
77,89.626918,62.009316,1,3
78,52.21493,10.986895,0,3
79,94.39652,24.241205,0,3
80,43.28594,48.155234,1,3
81,69.287057,90.668045,0,3
82,63.832985,59.960128,1,3
83,55.15817,74.885484,1,3
84,15.182024,28.859926,0,3
85,22.397504,34.294053,0,3
86,20.194637,69.489554,1,3
87,94.065812,67.868474,1,3
88,9.860092,25.067673,0,3
89,52.622959,94.589969,0,3
90,80.990594,9.051603,0,3
91,36.779365,57.987984,1,3
92,33.692098,11.366911,0,3
93,45.419376,64.623526,1,3
94,34.984115,84.687679,0,3
95,10.202643,48.527977,1,3
96,94.803059,15.66034,0,3
97,70.252758,36.094409,0,3
98,13.546432,97.232523,0,3
99,45.11156,14.814866,0,3
100,87.016581,40.816245,0,3
101,31.908294,29.273815,0,3
102,8.380125,72.206898,1,3
103,86.90218,15.494577,0,3
104,4.368071,52.218975,0,3
105,98.808377,66.867015,0,3
106,67.861311,38.420822,0,3
107,55.317017,27.958159,0,3
108,26.647108,27.298395,0,3
109,73.167581,55.268595,1,3
110,28.534493,52.732956,1,3
111,1.873434,67.694534,0,3
112,64.240648,72.567572,1,3
113,79.431336,66.724971,1,3
114,26.172434,71.89965,1,3
115,57.586524,18.548581,0,3
116,21.286612,53.074204,1,3
117,54.141233,86.241606,0,3
118,65.569426,2.630908,0,3
119,18.373822,72.422689,1,3
120,70.611053,23.554253,0,3
121,87.738037,58.598366,1,3
122,84.580325,70.234487,1,3
123,50.251306,70.168662,1,3
124,29.684167,98.619489,0,3
125,7.133607,68.843751,1,3
126,47.907859,74.017718,1,3
127,86.673101,58.067347,1,3
128,82.040752,16.353351,0,3
129,9.81465,68.332681,1,3
130,33.133949,77.777729,0,3
131,36.788683,75.109495,1,3
132,48.848004,54.348107,1,3
133,77.814051,65.50562,1,3
134,83.110179,39.224396,0,3
135,80.964078,81.795885,0,3
136,50.540813,1.731284,0,3
137,97.747785,67.633439,0,3
138,21.944386,49.922685,1,3
139,54.013231,30.565744,0,3
140,68.840071,44.568527,1,3
141,50.478354,0.01205,0,3
142,18.507048,60.699633,1,3
143,54.824714,47.252281,1,3
144,67.930187,88.382996,0,3
145,24.576245,23.73623,0,3
146,78.958027,90.951501,0,3
147,50.577149,63.152845,1,3
148,72.99403,26.431367,0,3
149,42.232502,38.56281,0,3
150,95.819717,10.930589,0,3
151,61.103417,54.057173,1,3
152,22.857403,67.357131,1,3
153,38.941672,54.118825,1,3
154,34.826923,60.948359,1,3
155,48.285872,98.26793,0,3
156,95.779403,25.262899,0,3
157,51.792532,57.223272,1,3
158,64.459519,66.845018,1,3
159,92.878367,49.90387,1,3
160,80.135383,74.011065,1,3
161,36.849323,96.986199,0,3
162,10.346801,42.272212,0,3
163,19.002914,78.746103,0,3
164,28.001992,78.982987,0,3
165,31.8917,66.526301,1,3
166,65.724557,47.438579,1,3
167,81.523172,66.408907,1,3
168,59.751687,47.485254,1,3
169,5.761689,72.166671,1,3
170,88.519108,92.764276,0,3
171,27.682276,78.73136,0,3
172,99.59312,99.431179,0,3
173,38.444385,89.147575,0,3
174,39.680607,64.301453,1,3
175,62.992419,14.83279,0,3
176,15.327224,56.967522,1,3
177,46.725011,53.870758,1,3
178,48.505933,64.572769,1,3
179,84.725938,52.215507,1,3
180,80.522725,63.457628,1,3
181,31.747994,29.023024,0,3
182,1.621676,17.15351,0,3
183,92.654943,67.72246,1,3
184,50.092925,14.629309,0,3
185,17.246524,82.650494,0,3
186,18.252272,89.170923,0,3
187,28.158742,60.074272,1,3
188,7.8229,29.04017,0,3
189,47.612405,0.595709,0,3
190,17.589241,65.544978,1,3
191,84.443892,71.224007,1,3
192,77.270225,98.580177,0,3
193,96.267428,98.224145,0,3
194,50.839578,72.766826,1,3
195,92.684458,82.343511,0,3
196,71.962349,71.764338,1,3
197,82.990799,69.678409,1,3
198,2.03844,86.694445,0,3
199,38.618061,56.157397,1,3
200,28.744546,71.37897,1,3
201,50.942556,0.61154,0,3
202,11.747223,99.029796,0,3
203,47.869699,55.737269,1,3
204,43.902294,9.366645,0,3
205,76.308307,65.20893,1,3
206,99.304605,69.84894,0,3
207,48.357368,44.989148,1,3
208,0.923602,83.814596,0,3
209,10.640281,50.188644,1,3
210,85.927538,65.926701,1,3
211,26.520631,73.963913,1,3
212,48.060045,71.635741,1,3
213,99.34124,67.640129,0,3
214,99.286968,19.590183,0,3
215,13.186488,39.375638,0,3
216,60.341799,11.624682,0,3
217,44.291977,14.655458,0,3
218,64.356208,29.540647,0,3
219,12.897214,66.312748,1,3
220,14.883682,91.46848,0,3
221,18.913359,63.040836,1,3
222,78.101415,71.429073,1,3
223,12.273705,56.892593,1,3
224,76.281423,54.403843,1,3
225,7.386566,56.076541,1,3
226,52.913995,85.958558,0,3
227,83.661165,47.995242,1,3
228,56.316185,71.61899,1,3
229,78.102918,15.946378,0,3
230,42.251814,67.895211,1,3
231,9.560731,82.577528,0,3
232,27.768245,53.750051,1,3
233,9.22852,50.801299,1,3
234,78.497418,16.833134,0,3
235,50.754785,67.93617,1,3
236,52.32241,50.22312,1,3
237,98.474492,98.009612,0,3
238,13.065485,27.230125,0,3
239,98.881527,13.193097,0,3
240,29.222665,50.250319,1,3
241,83.094488,53.805007,1,3
242,21.265687,60.559459,1,3
243,55.469935,69.093728,1,3
244,7.753234,17.128108,0,3
245,69.428687,21.060427,0,3
246,52.103258,62.597238,1,3
247,11.828725,1.236279,0,3
248,95.650757,5.242182,0,3
249,95.552551,71.605582,1,3
250,69.39964,51.826292,1,3
251,54.055986,50.96385,1,3
252,20.710546,64.79598,1,3
253,13.881659,25.466585,0,3
254,55.433085,98.932219,0,3
255,70.261671,51.886226,1,3
256,46.81624,50.017127,1,3
257,51.924626,14.934608,0,3
258,10.556888,65.937556,1,3
259,11.955778,47.050923,1,3
260,63.716484,69.008709,1,3
261,48.767759,61.325987,1,3
262,83.581711,57.693349,1,3
263,55.621966,17.786975,0,3
264,40.931933,49.526606,1,3
265,63.214928,65.596756,1,3
266,88.436988,74.999918,1,3
267,45.566392,55.45073,1,3
268,2.810941,75.147615,0,3
269,13.525819,50.640981,1,3
270,12.738444,55.822438,1,3
271,74.994566,26.792034,0,3
272,83.842726,48.826344,1,3
273,52.397709,4.480388,0,3
274,16.800529,70.440595,1,3
275,19.208044,85.876472,0,3
276,6.629333,5.538927,0,3
277,57.900257,57.314679,1,3
278,50.576906,41.901213,0,3
279,48.137859,52.313876,1,3
280,46.484105,7.930673,0,3
281,9.106163,58.302039,1,3
282,38.698755,36.026929,0,3
283,5.257694,72.695204,1,3
284,93.264199,84.15525,0,3
285,60.667633,46.337267,1,3
286,29.406564,57.613716,1,3
287,32.9358,66.415325,1,3
288,39.033382,17.044601,0,3
289,75.761721,2.37685,0,3
290,95.354471,68.934743,1,3
291,54.243754,27.988019,0,3
292,45.388978,62.43285,1,3
293,10.389532,43.527068,0,3
294,60.947309,72.682736,1,3
295,82.695232,94.742844,0,3
296,40.327239,66.556405,1,3
297,82.460919,4.045309,0,3
298,51.823496,90.854544,0,3
299,75.661644,72.806606,1,3
300,78.723159,68.66735,1,3
301,11.103992,50.188186,1,3
302,51.068193,32.758428,0,3
303,7.321224,4.650967,0,3
304,59.234964,37.131408,0,3
305,41.198775,66.753353,1,3
306,28.541826,10.964583,0,3
307,46.055781,63.324456,1,3
308,36.722701,49.939822,1,3
309,66.409109,46.481722,1,3
310,19.240111,50.997198,1,3
311,75.297556,3.786238,0,3
312,63.981635,83.192826,0,3
313,37.136295,25.266525,0,3
314,82.716832,80.734529,0,3
315,76.630731,46.99086,1,3
316,97.245095,96.579661,0,3
317,22.95039,16.573967,0,3
318,87.030269,14.962895,0,3
319,26.488794,34.69802,0,3
320,94.288952,16.78593,0,3
321,84.383415,87.358262,0,3
322,77.541576,51.579217,1,3
323,44.448603,59.37774,1,3
324,10.497202,62.291295,1,3
325,1.10765,53.201719,0,3
326,43.200296,25.351957,0,3
327,67.557218,16.294958,0,3
328,8.691892,59.367761,1,3
329,60.648652,91.61699,0,3
330,64.91479,22.575757,0,3
331,23.478015,53.139819,1,3
332,82.646187,68.378538,1,3
333,4.121734,54.60782,0,3
334,45.3567,16.917049,0,3
335,14.137614,71.961651,1,3
336,18.800555,94.668794,0,3
337,94.284697,80.361744,0,3
338,37.462717,61.56077,1,3
339,54.120524,47.499775,1,3
340,9.118972,45.942301,1,3
341,37.130678,45.097254,1,3
342,25.992377,50.281221,1,3
343,59.119659,63.131859,1,3
344,94.92169,33.622987,0,3
345,41.579631,73.577912,1,3
346,74.497114,62.904996,1,3
347,6.895373,57.499589,1,3
348,85.718659,62.362424,1,3
349,34.749058,63.526057,1,3
350,45.411235,65.415964,1,3
351,31.878874,39.168941,0,3
352,18.998288,74.358587,1,3
353,95.666878,24.414529,0,3
354,52.831043,31.720063,0,3
355,26.794592,49.428701,1,3
356,42.234282,14.188973,0,3
357,77.846505,69.640619,1,3
358,87.2257,8.620022,0,3
359,65.908396,16.177039,0,3
360,20.614386,68.497124,1,3
361,75.625648,2.521377,0,3
362,58.976143,31.322971,0,3
363,27.084164,65.193509,1,3
364,59.821666,65.478261,1,3
365,37.267582,18.991213,0,3
366,62.043921,61.023543,1,3
367,51.043072,45.846123,1,3
368,12.403409,32.392272,0,3
369,58.913042,63.507563,1,3
370,30.579617,47.723672,1,3
371,69.890576,41.000684,0,3
372,41.089551,92.202869,0,3
373,12.188355,31.529932,0,3
374,54.919741,83.518527,0,3
375,75.356778,37.950901,0,3
376,29.313997,8.678923,0,3
377,26.844946,77.197728,0,3
378,78.23271,50.19914,1,3
379,30.217725,53.790371,1,3
380,17.219711,1.974216,0,3
381,7.314104,77.346587,0,3
382,4.333503,93.850574,0,3
383,35.013952,3.931227,0,3
384,91.421438,62.510033,1,3
385,58.431293,10.986208,0,3
386,76.131383,29.449467,0,3
387,40.287515,8.333246,0,3
388,23.88234,14.005857,0,3
389,79.585442,79.278647,0,3
390,82.643091,52.044482,1,3
391,33.269379,58.181576,1,3
392,13.381103,93.98847,0,3
393,21.177932,37.877719,0,3
394,26.367809,74.590344,1,3
395,80.072357,96.703016,0,3
396,50.983564,71.170253,1,3
397,95.083035,31.555167,0,3
398,38.449105,60.152978,1,3
399,43.500396,64.500418,1,3
400,26.845432,54.310464,1,3
401,27.429075,51.164426,1,3
402,89.898577,38.296966,0,3
403,33.011302,48.20687,1,3
404,43.987806,66.273111,1,3
405,60.493532,49.205672,1,3
406,57.693535,51.666358,1,3
407,53.151034,55.201458,1,3
408,35.557499,70.923166,1,3
409,5.689332,50.322887,1,3
410,24.579168,40.454946,0,3
411,3.060123,22.575561,0,3
412,32.828642,94.691393,0,3
413,36.326303,64.191121,1,3
414,56.777527,6.119547,0,3
415,92.859715,59.848406,1,3
416,53.906014,52.504476,1,3
417,56.952464,47.750868,1,3
418,93.991171,94.445619,0,3
419,90.102284,72.329584,1,3
420,37.123908,98.412931,0,3
421,74.559375,65.139034,1,3
422,87.467727,71.942266,1,3
423,93.628942,36.050366,0,3
424,60.880639,7.655722,0,3
425,81.058426,49.517666,1,3
426,10.521846,49.384402,1,3
427,92.808926,54.682604,1,3
428,34.258338,54.406133,1,3
429,78.278032,4.836866,0,3
430,16.178109,25.702102,0,3
431,8.437908,16.010231,0,3
432,85.420438,33.953847,0,3
433,46.138415,63.827232,1,3
434,34.943484,65.212307,1,3
435,98.483705,3.712927,0,3
436,65.833964,77.513204,0,3
437,91.972106,73.676198,1,3
438,25.567876,71.478088,1,3
439,28.93702,13.78403,0,3
440,11.634926,59.486401,1,3
441,26.438214,2.530117,0,3
442,24.913102,49.912111,1,3
443,27.936475,66.0643,1,3
444,85.530747,70.559221,1,3
445,55.983193,86.826859,0,3
446,77.632037,73.774838,1,3
447,24.326185,39.500044,0,3
448,44.532984,58.755155,1,3
449,17.443073,49.126005,1,3
450,23.865595,65.963965,1,3
451,91.942009,8.311081,0,3
452,85.357735,0.07684,0,3
453,36.45131,20.995861,0,3
454,95.946659,44.283848,0,3
455,44.566206,61.586021,1,3
456,80.275502,52.572839,1,3
457,52.898531,19.039739,0,3
458,19.999996,58.685128,1,3
459,21.255556,18.402599,0,3
460,84.325884,88.899394,0,3
461,28.816647,25.249374,0,3
462,75.815202,83.848577,0,3
463,3.002485,69.17544,0,3
464,19.801882,53.372132,1,3
465,32.020441,23.058929,0,3
466,80.487102,39.224868,0,3
467,54.697676,53.131703,1,3
468,56.421017,86.315959,0,3
469,68.713185,71.876263,1,3
470,72.406413,79.337014,0,3
471,55.814185,49.447286,1,3
472,24.753444,90.726724,0,3
473,23.980145,63.692808,1,3
474,49.563838,98.679439,0,3
475,73.260091,83.787798,0,3
476,13.395591,2.796854,0,3
477,36.71619,25.059682,0,3
478,86.916967,50.854788,1,3
479,34.975021,52.731726,1,3
480,76.408727,65.884256,1,3
481,8.972219,35.365778,0,3
482,65.384046,59.131323,1,3
483,91.517818,70.351121,1,3
484,93.098471,72.961737,1,3
485,21.365099,97.961914,0,3
486,54.444309,89.874762,0,3
487,62.107272,84.248688,0,3
488,20.134897,63.501171,1,3
489,13.07236,23.775458,0,3
490,68.172708,91.824223,0,3
491,81.599818,64.389713,1,3
492,63.169883,28.948889,0,3
493,90.478188,13.225377,0,3
494,55.695132,53.851594,1,3
495,36.446672,46.888398,1,3
496,39.889086,87.143691,0,3
497,70.04021,48.656763,1,3
498,48.537043,59.985855,1,3
499,80.364261,59.640956,1,3
500,85.326661,43.219774,0,3
501,5.702576,67.023772,1,3
502,42.343744,54.441234,1,3
503,25.173265,23.121794,0,3
504,35.089747,79.503856,0,3
505,67.35726,72.149712,1,3
506,23.040463,75.426984,0,3
507,91.150177,48.726034,1,3
508,16.290821,26.34101,0,3
509,21.462924,91.078633,0,3
510,62.320251,60.541274,1,3
511,78.815587,73.473524,1,3
512,43.964528,55.808584,1,3
513,5.346519,44.994779,1,3
514,39.059413,0.664156,0,3
515,55.13606,58.834509,1,3
516,72.029431,54.601015,1,3
517,68.003816,64.215395,1,3
518,94.022062,56.464558,1,3
519,95.513257,57.995613,1,3
520,49.756349,86.444796,0,3
521,83.692927,57.254783,1,3
522,10.445832,16.877912,0,3
523,60.566214,69.013253,1,3
524,87.243957,67.094538,1,3
525,82.211374,45.6148,1,3
526,40.735969,55.580749,1,3
527,2.987427,25.75693,0,3
528,55.857264,51.396746,1,3
529,85.337987,88.686199,0,3
530,8.748424,50.49922,1,3
531,26.01118,84.878078,0,3
532,39.91151,49.309253,1,3
533,48.609186,57.397058,1,3
534,44.407477,23.658308,0,3
535,72.100108,6.708936,0,3
536,74.123765,68.915522,1,3
537,60.439108,92.758667,0,3
538,39.379931,97.877347,0,3
539,32.206487,28.89852,0,3
540,25.585395,52.241254,1,3
541,87.97242,22.618101,0,3
542,41.769079,69.079003,1,3
543,5.352309,50.41247,1,3
544,81.458035,67.281618,1,3
545,85.074402,46.800641,1,3
546,39.119443,58.444192,1,3
547,59.225086,95.99351,0,3
548,47.62101,16.48698,0,3
549,42.552013,69.51758,1,3
550,63.875191,4.582522,0,3
551,59.94314,72.415223,1,3
552,59.759205,1.194298,0,3
553,11.07361,22.330661,0,3
554,48.654281,33.471193,0,3
555,47.665352,21.235099,0,3
556,47.62722,7.169211,0,3
557,34.439961,58.209265,1,3
558,86.276174,40.39196,0,3
559,30.234772,65.539658,1,3
560,45.790799,26.089113,0,3
561,66.073395,20.448955,0,3
562,86.837708,5.749386,0,3
563,13.274188,34.326225,0,3
564,45.849523,9.699116,0,3
565,41.739257,61.697719,1,3
566,83.5746,58.498174,1,3
567,65.282546,90.810488,0,3
568,1.158622,8.086235,0,3
569,91.067908,29.051173,0,3
570,25.095167,40.505418,0,3
571,94.900868,34.936434,0,3
572,6.39343,4.025494,0,3
573,67.101408,98.409176,0,3
574,69.48607,95.964386,0,3
575,8.86864,60.004731,1,3
576,90.075735,71.192365,1,3
577,1.858741,15.553018,0,3
578,12.694512,18.125738,0,3
579,39.263253,74.050537,1,3
580,9.609889,41.977298,0,3
581,72.544937,48.452249,1,3
582,7.964579,23.685187,0,3
583,6.652012,20.105037,0,3
584,25.754857,46.79638,1,3
585,20.876409,14.133489,0,3
586,47.587816,9.9193,0,3
587,24.523688,50.682191,1,3
588,80.279329,52.46259,1,3
589,14.201546,27.829822,0,3
590,69.213863,92.059663,0,3
591,79.413951,87.448066,0,3
592,22.262364,36.920908,0,3
593,64.893647,54.304686,1,3
594,50.236175,19.738395,0,3
595,42.659141,95.299872,0,3
596,85.941553,97.974153,0,3
597,6.214796,65.503188,1,3
598,72.235863,47.579117,1,3
599,96.535729,67.69774,0,3
600,58.957956,57.119125,1,3
601,77.507855,79.013584,0,3
602,98.749435,52.168216,0,3
603,13.791197,21.307438,0,3
604,73.36139,52.878753,1,3
605,96.762916,82.137523,0,3
606,40.616076,42.673287,0,3
607,99.874162,35.497045,0,3
608,95.622463,64.453432,1,3
609,18.463336,44.526163,1,3
610,77.28804,4.210336,0,3
611,76.579093,76.793922,0,3
612,18.328213,44.745241,1,3
613,49.755816,88.076844,0,3
614,1.567747,81.299983,0,3
615,73.010555,52.978565,1,3
616,38.870196,13.96742,0,3
617,41.026542,61.11352,1,3
618,57.675755,61.549365,1,3
619,69.899603,8.213322,0,3
620,61.81718,84.565489,0,3
621,56.623697,68.768632,1,3
622,80.627776,62.476907,1,3
623,24.254094,42.174057,0,3
624,82.585742,32.603973,0,3
625,32.446153,20.647187,0,3
626,8.692528,66.266785,1,3
627,10.287782,85.832883,0,3
628,47.520067,70.905077,1,3
629,72.496328,73.164681,1,3
630,23.572628,78.94673,0,3
631,42.773221,71.785062,1,3
632,90.819268,70.379487,1,3
633,53.12252,74.846654,1,3
634,77.147893,54.144276,1,3
635,39.393524,89.164423,0,3
636,1.335343,23.972687,0,3
637,23.809808,62.187821,1,3
638,89.000652,51.459572,1,3
639,92.916018,93.417691,0,3
640,81.548948,48.053105,1,3
641,88.198671,61.066069,1,3
642,98.768442,44.765539,0,3
643,92.489437,75.337774,0,3
644,19.975579,61.610239,1,3
645,50.480768,7.781692,0,3
